Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Uzbekistan,UZB,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,92.66936,93.5492,95.13307,96.36826,97.56889,..,..,..,..,..
Uzbekistan,UZB,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,71.99789,76.24489,81.22222,83.18495,81.52119,82.34461,82.16229,83.10401,..,..
Uzbekistan,UZB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,91.90801,92.69571,94.30893,95.6141,96.87748,97.16237,97.5543,98.59284,96.84487,..
Uzbekistan,UZB,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,71.52009,75.6577,80.80073,82.58585,81.74886,82.08738,81.49764,82.68615,..,..
Uzbekistan,UZB,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,72.45353,76.80263,81.62249,83.75495,81.30398,82.59066,82.7992,83.50459,..,..
Uzbekistan,UZB,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,89.55426,90.27335,90.85525,91.67423,91.31001,..,..,96.59235,..,..
Uzbekistan,UZB,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,88.09006,88.89425,89.80427,90.80386,90.39625,..,..,95.59293,..,..
Uzbekistan,UZB,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,90.95358,91.58937,91.85721,92.50327,92.17958,..,..,97.53922,..,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,40.87639,62.61399,75.84961,81.28463,..,..,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,1104,4271,3616,3056,..,..,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,451,2674,2743,2484,..,..,..
Uzbekistan,UZB,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,94.09519,92.50926,91.73332,91.07335,92.31456,92.44235,94.3602,95.65558,95.94325,..
Uzbekistan,UZB,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,94.04589,92.31924,91.40654,90.74042,91.68932,91.96284,93.93025,95.12414,95.29599,..
Uzbekistan,UZB,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,94.14213,92.69058,92.04573,91.39196,92.91299,92.90104,94.77113,96.16299,96.56056,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,653,1597,873,572,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,92.54908,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,91.77725,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,28.58018,..,..,..,..,22.36382,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,92.14772,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,28.02347,..,..,..,..,23.44599,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,29.15757,..,..,..,..,21.33199,..,..,..,..
Vanuatu,VUT,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,37.92853,..,..,..,..
Vanuatu,VUT,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,38.9426,..,..,..,..
Vanuatu,VUT,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,36.98937,..,..,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,55.04126,..,..,..,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,25064,..,..,..,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,13795,..,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,49.40621,..,..,..,..,45.67528,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,52.74659,..,..,..,..,48.35359,..,..,..,..
Vanuatu,VUT,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,46.37431,..,..,..,..,43.20861,..,..,..,..
Vanuatu,VUT,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,11268,..,..,..,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,95.16431,95.09401,93.59883,92.83463,93.81625,93.42783,91.33262,89.73891,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,94.56694,94.48118,95.63001,94.52391,93.07291,93.08515,91.07356,89.62393,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,48.25744,50.31104,51.88441,52.14494,50.39599,49.69705,49.48265,54.35123,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,94.85902,94.7808,94.63712,93.69849,93.43597,93.25251,91.20013,89.68011,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,53.72911,55.89031,56.20537,56.48171,55.50694,53.36136,53.02498,60.57323,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,42.98933,44.94364,47.72435,47.96952,45.47674,46.17102,46.07409,48.36367,..,..
"Venezuela, RB",VEN,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,90.1074,89.84663,90.71427,89.8805,90.03613,89.48182,86.74459,83.81594,..,..
"Venezuela, RB",VEN,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,90.69759,90.35233,88.78382,88.0434,90.39275,89.6616,86.98294,84.06892,..,..
"Venezuela, RB",VEN,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,89.54165,89.36167,92.56566,91.64206,89.69425,89.3095,86.5161,83.57347,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,48.08336,..,..,..,51.38498,49.22187,..,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,1087807,..,..,..,759540,653801,..,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,523054,..,..,..,390290,321813,..,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,72.79795,72.47015,74.04138,74.39014,78.04723,76.67443,75.52078,71.64876,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,76.75878,76.3985,75.97151,76.3318,81.64725,79.92543,78.79332,74.55317,..,..
"Venezuela, RB",VEN,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,68.99867,68.70587,72.19111,72.52898,74.59814,73.56185,72.38924,68.87103,..,..
"Venezuela, RB",VEN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,564753,..,..,..,369251,331988,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,98.13881,99.40088,98.20156,100,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,99.63062,..,96.75651,..,..
Vietnam,VNM,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,100,..,97.4193,..,..
Vietnam,VNM,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,99.29338,..,96.15761,..,..
Vietnam,VNM,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,88.86332,90.53836,93.66842,95.14238,95.76764,95.87822,96.25543,97.14533,97.25022,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,90.38737,91.18362,94.56202,94.03759,95.64909,94.87506,95.3098,97.23979,96.97039,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,68.60617,65.7563,66.54536,63.94645,61.37652,60.38308,60.8861,64.14688,68.4248,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,89.64119,90.86764,94.12444,94.5785,95.70712,95.36596,95.77247,97.19359,97.10722,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,75.18042,73.47304,73.37666,71.68244,69.64119,68.63183,69.36265,73.48927,75.82308,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,62.28809,58.33904,59.97834,56.51042,53.43428,52.45774,52.74192,55.15601,61.29275,..
West Bank and Gaza,PSE,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,89.58737,91.51267,92.72304,90.95812,91.55758,92.02805,90.22422,90.99696,..,..
West Bank and Gaza,PSE,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,89.72549,89.55707,93.34699,91.34887,91.24987,92.61953,90.96965,90.87951,..,..
West Bank and Gaza,PSE,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,89.45501,93.3866,92.1252,90.58376,91.85238,91.46139,89.51011,91.10944,..,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,76.41972,77.17945,77.74058,78.17864,77.45109,76.87311,77.15679,..,..,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,118857,115044,103178,97060,96566,92554,88671,..,..,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,90830,88790,80211,75880,74791,71149,68415,..,..,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,85.86895,83.72573,84.67476,85.73928,87.22853,89.59978,91.6113,93.36382,96.02854,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,87.22104,86.27179,86.90992,87.8799,89.34216,91.66554,93.83214,95.67825,97.90263,..
West Bank and Gaza,PSE,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,84.57097,81.28083,82.52811,83.68357,85.19898,87.61635,89.47907,91.13977,94.22786,..
West Bank and Gaza,PSE,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,28027,26254,22967,21180,21775,21405,20255,..,..,..
World,WLD,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,89.93563,90.15803,90.32011,90.26915,90.24522,90.23418,90.26999,90.18589,..,..
World,WLD,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,91.35569,91.27963,91.68928,91.66698,91.74516,91.90583,92.08282,91.98979,..,..
World,WLD,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,90.66912,90.73761,91.02791,90.99179,91.02058,91.09821,91.20702,91.11805,..,..
World,WLD,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,85.35491,85.41432,85.31963,85.2028,85.73057,85.88802,86.00383,85.70739,..,..
World,WLD,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,84.64518,85.03369,84.93743,84.98475,85.20324,85.38532,85.36563,85.11406,..,..
World,WLD,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,85.76469,85.76932,85.67625,85.40638,86.22262,86.35625,86.59868,86.26265,..,..
World,WLD,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,63.24868,62.54315,63.40121,63.33282,63.19649,63.19291,63.04156,..,..,..
World,WLD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,777497579,786488107,758066254,761510191,754606738,753331616,750125261,..,..,..
World,WLD,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,491756936,491894421,480623151,482285875,476884969,476052151,472890659,..,..,..
World,WLD,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
World,WLD,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,285740643,294593686,277443103,279224316,277721769,277279465,277234602,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,74.03581,..,77.69117,78.71748,..,..,78.87941,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,89.99423,..,93.0474,92.86338,..,..,89.701,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,24.07144,..,27.38416,28.18668,..,..,32.86239,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,82.16633,..,85.51713,85.92765,..,..,84.39664,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,18.18439,..,21.91794,23.34576,..,..,27.35508,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,29.75886,..,32.66284,32.86135,..,..,38.17586,..,..,..
"Yemen, Rep.",YEM,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,60.32637,..,65.90084,59.69271,..,..,69.18979,..,..,..
"Yemen, Rep.",YEM,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,55.77579,..,61.14322,55.72906,..,..,66.437,..,..,..
"Yemen, Rep.",YEM,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,64.69944,..,70.47044,63.49791,..,..,71.82973,..,..,..
"Yemen, Rep.",YEM,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,41.92872,..,43.74156,42.64274,..,..,51.67888,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,32.9421,..,35.1562,35.3813,..,..,47.90382,..,..,..
"Yemen, Rep.",YEM,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,50.59599,..,52.01801,49.64129,..,..,55.31413,..,..,..
"Yemen, Rep.",YEM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,86.8924,90.43112,92.15733,89.07801,..,..,..,87.03175,..,..
Zambia,ZMB,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,85.13933,88.69188,89.61495,87.39534,..,..,..,83.202,..,..
Zambia,ZMB,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,86.01501,89.55993,90.88259,88.23347,..,..,..,85.10354,..,..
Zambia,ZMB,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1,55.29374,59.48346,62.85692,62.66436,..,..,..,60.29503,..,..
Zambia,ZMB,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F,57.49309,61.59889,64.9611,64.97045,..,..,..,62.58008,..,..
Zambia,ZMB,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M,53.11881,57.39287,60.77878,60.38803,..,..,..,58.04254,..,..
Zambia,ZMB,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,67.26379,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,1246157,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,838212,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,407944,..,..,..,..,..,..,..,..,..
